thread_id,front_id,client_operation,back_id,dag_operation,total_time,front_time,back_time
<<<<<<< HEAD
14,953, get_processed_pharmacy_prescriptions,955,stateful_query,15271.705,3705.554,44
6,953, get_prescription_medication,955,stateful_query,28347.232,18490.32,94
16,953, get_pharmacy_prescriptions,955,stateful_query,20375.087,3756.268,53
15,953, get_patient,955,stateful_query,13683.301,268.14,17
21,953, get_pharmacy_prescriptions,955,stateful_query,30505.298,6.181,55
24,953, get_patient,955,stateful_query,27464.014,16777.383,38
23,953, create_prescription,955,apply,14721.549,6073.843,596
22,953, create_prescription,955,apply,20466.597,5380.208,666
17,953, get_staff_prescriptions,955,stateful_query,13804.638,8952.334,67
18,953, get_staff_prescriptions,955,stateful_query,44808.807,28513.752,96
29,953, get_staff_prescriptions,955,stateful_query,15176.737,2965.934,26
20,953, get_pharmacy_prescriptions,955,stateful_query,48367.166,30279.567,57
30,953, get_pharmacy_prescriptions,955,stateful_query,31519.751,14219.952,133
26,953, get_processed_pharmacy_prescriptions,955,stateful_query,15054.509,6716.873,63
4,953, process_prescription,955,apply,8141.581,3519.126,638
3,953, get_pharmacy_prescriptions,955,stateful_query,13986.387,9435.947,41
13,953, get_processed_pharmacy_prescriptions,955,stateful_query,39329.613,23655.728,97
0,953, get_staff_prescriptions,964,stateful_query,10987.391,7014.879,40
12,953, get_prescription_medication,955,stateful_query,51147.353,25230.846,82
27,953, get_patient,955,stateful_query,2762.114,651.285,17
9,953, get_prescription_medication,955,stateful_query,16621.454,6159.052,22
11,953, get_staff_prescriptions,955,stateful_query,19819.921,12129.041,95
1,953, process_prescription,955,apply,7661.064,5822.414,558
25,954, get_prescription_medication,956,stateful_query,71879.546,53575.013,111
2,954, get_pharmacy_prescriptions,956,stateful_query,47469.851,34653.169,72
5,954, get_prescription,956,stateful_query,12650.324,2.857,36
8,954, get_prescription_medication,956,stateful_query,54124.388,43089.859,51
28,954, update_prescription_medication,956,apply,8119.581,2720.336,500
19,954, get_staff_prescriptions,956,stateful_query,38409.586,19287.047,1265
18,954, process_prescription,956,apply,13257.487,6253.207,631
23,954, get_pharmacy_prescriptions,956,stateful_query,56390.095,38442.247,145
29,954, get_prescription_medication,956,stateful_query,27775.505,7987.222,39
22,954, get_staff_prescriptions,956,stateful_query,33276.299,16833.699,54
31,954, get_prescription_medication,956,stateful_query,110957.29,81765.221,224
17,954, update_prescription_medication,956,apply,15242.65,6614.802,565
