id,operation_name,elapsed
84, update_prescription_medication, 16265.000000000002
85, get_prescription, 16931.0
86, get_prescription_medication, 6053.0
87, get_prescription_medication, 15022.0
88, get_pharmacy_prescriptions, 20846.0
89, get_pharmacy_prescriptions, 6759.0
90, get_prescription_medication, 9510.0
91, get_pharmacy_prescriptions, 8040.0
92, get_pharmacy_prescriptions, 9962.0
93, get_prescription_medication, 9696.0
94, get_prescription_medication, 13577.0
95, get_prescription, 7323.0
96, get_prescription_medication, 10765.0
97, get_pharmacy_prescriptions, 12291.0
98, get_pharmacy_prescriptions, 12517.0
99, get_prescription_medication, 13737.0
100, get_patient, 14776.0
101, get_prescription_medication, 4947.0
102, create_prescription, 101669.0
103, get_pharmacy_prescriptions, 6167.0
104, get_prescription, 18492.0
105, get_staff_prescriptions, 11381.0
106, get_pharmacy_prescriptions, 4107.0
107, get_staff_prescriptions, 8309.0
108, get_prescription_medication, 20693.0
109, get_prescription_medication, 9822.0
110, get_pharmacy_prescriptions, 22258.0
111, get_prescription_medication, 14184.0
112, get_pharmacy_prescriptions, 17033.0
113, get_processed_pharmacy_prescriptions, 5324.0
114, process_prescription, 11794.0
115, get_staff_prescriptions, 11217.0
116, create_prescription, 77663.0
117, get_staff_prescriptions, 14152.0
118, get_prescription_medication, 13229.0
119, get_prescription_medication, 25928.0
120, get_staff_prescriptions, 8973.0
121, get_prescription, 4892.0
122, get_pharmacy_prescriptions, 12088.0
123, get_prescription, 8639.0
124, get_staff_prescriptions, 17652.0
125, get_processed_pharmacy_prescriptions, 14141.0
126, get_prescription_medication, 13844.0
127, get_pharmacy_prescriptions, 8332.0
128, get_staff_prescriptions, 14844.0
129, get_pharmacy_prescriptions, 10622.0
130, get_staff_prescriptions, 15600.0
131, get_pharmacy_prescriptions, 16552.0
132, get_pharmacy_prescriptions, 11543.0
133, get_patient, 11923.0
134, get_pharmacy_prescriptions, 5949.0
135, get_prescription_medication, 11779.0
136, get_staff_prescriptions, 13795.0
137, get_staff_prescriptions, 7469.0
138, get_prescription_medication, 9982.0
139, create_prescription, 79312.0
140, get_prescription, 7842.0
141, get_prescription, 9455.0
142, process_prescription, 10931.0
143, get_pharmacy_prescriptions, 15539.0
144, get_processed_pharmacy_prescriptions, 12462.0
145, get_pharmacy_prescriptions, 10379.0
146, process_prescription, 8322.0
147, process_prescription, 6920.0
148, get_prescription_medication, 11229.0
149, get_prescription_medication, 12972.0
150, get_pharmacy_prescriptions, 9368.0
151, get_prescription_medication, 22217.0
152, get_prescription_medication, 9130.0
153, get_prescription_medication, 14691.0
154, create_prescription, 141559.0
155, get_staff_prescriptions, 15667.0
156, get_processed_pharmacy_prescriptions, 11781.0
157, get_prescription_medication, 11562.0
158, get_pharmacy_prescriptions, 11222.0
159, get_pharmacy_prescriptions, 9984.0
160, get_pharmacy_prescriptions, 14717.0
161, get_staff_prescriptions, 8978.0
162, get_patient, 17323.0
163, get_pharmacy_prescriptions, 9089.0
164, get_prescription_medication, 13338.0
165, get_pharmacy_prescriptions, 7797.0
166, get_pharmacy_prescriptions, 7663.0
167, get_staff_prescriptions, 14992.0
168, get_processed_pharmacy_prescriptions, 10144.0
169, get_staff_prescriptions, 13776.0
170, get_staff_prescriptions, 17971.0
171, get_pharmacy_prescriptions, 17756.0
172, get_processed_pharmacy_prescriptions, 12791.0
173, get_pharmacy_prescriptions, 19587.0
174, get_staff_prescriptions, 13936.0
175, create_prescription, 98069.0
176, get_processed_pharmacy_prescriptions, 13852.0
177, update_prescription_medication, 13631.0
178, get_pharmacy_prescriptions, 5015.0
179, get_pharmacy_prescriptions, 35989.0
180, get_patient, 12178.0
181, get_prescription_medication, 10225.0
182, update_prescription_medication, 8540.0
183, get_prescription_medication, 7203.0
184, get_pharmacy_prescriptions, 5295.0
185, get_processed_pharmacy_prescriptions, 5274.0
186, get_prescription_medication, 15324.0
187, get_prescription_medication, 6114.0
188, process_prescription, 7054.0
189, create_prescription, 109221.0
190, process_prescription, 18365.0
191, get_pharmacy_prescriptions, 28422.0
192, get_staff_prescriptions, 8456.0
193, get_prescription, 17070.0
194, get_prescription, 8639.0
195, get_prescription_medication, 13377.0
196, get_pharmacy_prescriptions, 8490.0
197, create_prescription, 124707.0
198, create_prescription, 147597.0
199, get_processed_pharmacy_prescriptions, 12580.0
200, get_pharmacy_prescriptions, 22230.0
201, get_prescription_medication, 7195.0
202, get_prescription_medication, 11783.0
203, get_prescription_medication, 7680.0
204, update_prescription_medication, 14649.0
205, get_staff_prescriptions, 22195.0
206, get_staff_prescriptions, 15502.0
207, get_pharmacy_prescriptions, 6938.0
208, get_prescription_medication, 11414.0
209, get_pharmacy_prescriptions, 6556.0
210, get_prescription, 14669.0
211, get_processed_pharmacy_prescriptions, 11083.0
212, create_prescription, 179951.0
213, get_prescription_medication, 18408.0
214, get_staff_prescriptions, 9390.0
215, get_pharmacy_prescriptions, 5800.0
216, get_prescription_medication, 7210.0
217, get_staff_prescriptions, 9037.0
218, get_prescription_medication, 6980.0
219, get_prescription_medication, 13555.0
220, get_pharmacy_prescriptions, 6872.0
221, get_pharmacy_prescriptions, 6927.0
222, get_pharmacy_prescriptions, 13363.0
223, update_prescription_medication, 6043.0
224, get_staff_prescriptions, 3088.0
225, get_staff_prescriptions, 10653.0
226, get_staff_prescriptions, 7507.0
227, get_prescription_medication, 4757.0
228, get_patient, 9306.0
229, get_prescription_medication, 9348.0
230, get_processed_pharmacy_prescriptions, 8791.0
231, get_prescription_medication, 17668.0
232, get_pharmacy_prescriptions, 16704.0
233, get_staff_prescriptions, 19441.0
234, create_prescription, 155030.0
235, get_pharmacy_prescriptions, 7648.0
236, get_pharmacy_prescriptions, 16505.0
237, get_pharmacy_prescriptions, 28754.0
238, get_prescription, 7582.0
239, get_processed_pharmacy_prescriptions, 9171.0
240, create_prescription, 163661.0
241, create_prescription, 180767.0
242, get_prescription_medication, 9802.0
243, get_prescription_medication, 9258.0
244, get_pharmacy_prescriptions, 13214.0
245, get_prescription_medication, 6899.0
246, get_patient, 20670.0
247, get_prescription_medication, 6344.0
248, get_processed_pharmacy_prescriptions, 8262.0
249, update_prescription_medication, 7214.0
250, get_staff_prescriptions, 7202.0
251, get_pharmacy_prescriptions, 10409.0
252, get_patient, 11762.0
253, get_prescription_medication, 13285.0
254, create_prescription, 139668.0
255, get_staff_prescriptions, 21385.0
256, update_prescription_medication, 3682.0
257, get_processed_pharmacy_prescriptions, 11998.0
258, get_prescription_medication, 16515.0
259, get_prescription_medication, 10039.0
260, get_prescription_medication, 20578.0
261, get_prescription_medication, 10294.0
262, get_prescription_medication, 10557.0
263, get_pharmacy_prescriptions, 9228.0
264, get_pharmacy_prescriptions, 7038.0
265, get_staff_prescriptions, 9811.0
266, get_prescription_medication, 4773.0
267, get_pharmacy_prescriptions, 16591.0
268, get_pharmacy_prescriptions, 11400.0
269, get_pharmacy_prescriptions, 7473.0
270, create_prescription, 226343.0
271, get_staff_prescriptions, 27717.0
272, get_staff_prescriptions, 11398.0
273, get_pharmacy_prescriptions, 9102.0
274, get_staff_prescriptions, 6139.0
275, get_staff_prescriptions, 7363.0
276, get_pharmacy_prescriptions, 5500.0
277, get_pharmacy_prescriptions, 11908.0
278, get_prescription_medication, 16798.0
279, create_prescription, 158616.0
280, get_prescription_medication, 7772.0
281, get_prescription_medication, 5287.0
282, get_prescription_medication, 2639.0
283, get_pharmacy_prescriptions, 11226.0
284, get_processed_pharmacy_prescriptions, 11144.0
285, get_pharmacy_prescriptions, 7108.0
286, get_pharmacy_prescriptions, 11129.0
287, process_prescription, 7394.0
288, update_prescription_medication, 9015.0
289, get_prescription, 11803.0
290, get_staff_prescriptions, 14159.0
291, get_staff_prescriptions, 11102.0
292, get_pharmacy_prescriptions, 13724.0
293, get_prescription_medication, 11585.0
294, get_staff_prescriptions, 10463.0
295, get_prescription_medication, 12970.0
296, get_staff_prescriptions, 12119.0
297, process_prescription, 5706.0
298, get_pharmacy_prescriptions, 9438.0
299, update_prescription_medication, 13841.0
300, create_prescription, 190580.0
301, get_processed_pharmacy_prescriptions, 12238.0
302, get_prescription, 21200.0
303, get_prescription_medication, 4137.0
304, get_prescription_medication, 5773.0
305, get_pharmacy_prescriptions, 15999.0
306, get_processed_pharmacy_prescriptions, 5238.0
307, get_pharmacy_prescriptions, 6079.0
308, get_processed_pharmacy_prescriptions, 18450.0
309, get_prescription_medication, 10165.0
310, create_prescription, 164901.0
311, get_staff_prescriptions, 8012.999999999999
312, get_prescription_medication, 6628.0
313, get_prescription_medication, 13845.0
314, process_prescription, 16153.0
315, get_patient, 10561.0
316, get_prescription_medication, 8683.0
317, get_prescription_medication, 17738.0
318, get_prescription_medication, 12950.0
319, get_pharmacy_prescriptions, 32990.0
320, get_pharmacy_prescriptions, 14321.0
321, process_prescription, 5201.0
322, get_prescription, 13778.0
323, get_processed_pharmacy_prescriptions, 9125.0
324, process_prescription, 5579.0
325, get_pharmacy_prescriptions, 9469.0
326, update_prescription_medication, 12079.0
327, get_prescription_medication, 9471.0
328, get_prescription_medication, 5077.0
329, get_pharmacy_prescriptions, 7919.000000000001
330, get_pharmacy_prescriptions, 11970.0
331, get_prescription_medication, 19861.0
332, get_prescription_medication, 5996.0
333, get_prescription, 8454.0
334, get_staff_prescriptions, 8469.0
335, create_prescription, 151081.0
336, get_patient, 7685.0
337, get_pharmacy_prescriptions, 9831.0
338, get_prescription_medication, 14433.0
339, get_pharmacy_prescriptions, 10135.0
340, get_processed_pharmacy_prescriptions, 7672.0
341, get_patient, 4658.0
342, get_staff_prescriptions, 12031.0
343, create_prescription, 177881.0
344, create_prescription, 217802.0
345, get_prescription_medication, 5080.0
346, get_prescription, 6479.0
347, get_prescription_medication, 14051.0
348, get_pharmacy_prescriptions, 12723.0
349, get_prescription_medication, 12195.0
350, process_prescription, 16551.0
351, get_staff_prescriptions, 9713.0
352, get_pharmacy_prescriptions, 9844.0
353, update_prescription_medication, 14801.0
354, get_prescription_medication, 5708.0
355, get_pharmacy_prescriptions, 10211.0
356, get_prescription, 16205.0
357, get_prescription_medication, 3040.0
358, get_pharmacy_prescriptions, 9473.0
359, get_pharmacy_prescriptions, 21545.0
360, get_staff_prescriptions, 16412.0
361, get_pharmacy_prescriptions, 10450.0
362, get_pharmacy_prescriptions, 20659.0
363, get_staff_prescriptions, 14851.0
364, get_processed_pharmacy_prescriptions, 11673.0
365, get_patient, 16374.0
366, get_pharmacy_prescriptions, 5404.0
367, get_pharmacy_prescriptions, 12625.0
368, get_prescription_medication, 13967.0
369, get_prescription_medication, 7497.0
370, get_processed_pharmacy_prescriptions, 8918.0
371, create_prescription, 212561.0
372, get_prescription, 10736.0
373, get_pharmacy_prescriptions, 14964.0
374, get_prescription_medication, 5184.0
375, get_processed_pharmacy_prescriptions, 13132.0
376, get_pharmacy_prescriptions, 14725.0
377, get_prescription_medication, 7886.000000000001
378, get_prescription_medication, 21302.0
379, get_staff_prescriptions, 8970.0
380, get_prescription_medication, 13482.0
381, get_prescription_medication, 5651.0
382, get_prescription_medication, 4466.0
383, get_processed_pharmacy_prescriptions, 16681.0
384, get_prescription_medication, 7146.0
385, get_pharmacy_prescriptions, 7343.0
386, get_prescription_medication, 7546.0
387, get_processed_pharmacy_prescriptions, 10374.0
388, get_prescription_medication, 9121.0
389, get_prescription_medication, 18859.0
390, get_pharmacy_prescriptions, 13077.0
391, get_staff_prescriptions, 8570.0
392, get_processed_pharmacy_prescriptions, 8213.0
393, get_prescription_medication, 14170.0
394, get_prescription_medication, 7521.0
395, get_staff_prescriptions, 13187.0
396, get_prescription_medication, 4303.0
397, get_staff_prescriptions, 11319.0
398, get_pharmacy_prescriptions, 13176.0
399, get_staff_prescriptions, 13923.0
400, get_prescription_medication, 7547.0
401, get_prescription, 10056.0
402, process_prescription, 14484.0
403, get_pharmacy_prescriptions, 16287.0
404, get_prescription, 17179.0
405, get_prescription_medication, 7493.0
406, create_prescription, 281714.0
407, process_prescription, 8739.0
408, create_prescription, 199455.0
