id,operation_name,elapsed
0, create_prescription, 72996.0
1, get_pharmacy_prescriptions, 8568.0
2, get_pharmacy_prescriptions, 15307.0
3, get_patient, 15143.0
4, get_pharmacy_prescriptions, 8920.0
5, get_prescription_medication, 7497.0
6, update_prescription_medication, 9284.0
7, get_pharmacy_prescriptions, 6475.0
8, update_prescription_medication, 8328.0
9, get_pharmacy_prescriptions, 19286.0
10, create_prescription, 80369.0
11, get_processed_pharmacy_prescriptions, 8480.0
12, get_prescription, 8693.0
13, get_pharmacy_prescriptions, 9668.0
14, get_pharmacy_prescriptions, 6243.0
15, get_pharmacy_prescriptions, 10439.0
16, get_pharmacy_prescriptions, 9614.0
17, get_pharmacy_prescriptions, 10040.0
18, process_prescription, 13570.0
19, create_prescription, 55001.0
20, get_prescription_medication, 12980.0
21, get_pharmacy_prescriptions, 13311.0
22, get_pharmacy_prescriptions, 15225.0
23, get_pharmacy_prescriptions, 7575.0
24, update_prescription_medication, 15997.0
25, get_prescription_medication, 10247.0
26, create_prescription, 46870.0
27, get_pharmacy_prescriptions, 14141.0
28, get_staff_prescriptions, 6979.0
29, get_staff_prescriptions, 19433.0
30, get_pharmacy_prescriptions, 12491.0
31, get_prescription_medication, 5064.0
32, get_pharmacy_prescriptions, 10717.0
33, get_pharmacy_prescriptions, 8638.0
34, process_prescription, 6557.0
35, get_pharmacy_prescriptions, 16737.0
36, get_staff_prescriptions, 14093.0
37, get_pharmacy_prescriptions, 11607.0
38, get_patient, 13275.0
39, get_prescription_medication, 8691.0
40, get_pharmacy_prescriptions, 6986.0
41, process_prescription, 18021.0
42, get_prescription_medication, 4112.0
43, get_staff_prescriptions, 15201.0
44, get_pharmacy_prescriptions, 4580.0
45, get_pharmacy_prescriptions, 15845.999999999998
46, get_prescription_medication, 10459.0
47, get_processed_pharmacy_prescriptions, 6855.0
48, get_staff_prescriptions, 6435.0
49, get_pharmacy_prescriptions, 9856.0
50, create_prescription, 86090.0
51, get_staff_prescriptions, 10316.0
52, get_processed_pharmacy_prescriptions, 10884.0
53, get_prescription_medication, 13105.0
54, get_prescription, 9236.0
55, get_staff_prescriptions, 12772.0
56, get_pharmacy_prescriptions, 17975.0
57, update_prescription_medication, 16734.0
58, get_staff_prescriptions, 13602.0
59, get_staff_prescriptions, 15529.0
60, get_prescription_medication, 9810.0
61, get_staff_prescriptions, 9161.0
62, get_prescription_medication, 18384.0
63, get_pharmacy_prescriptions, 18059.0
64, get_prescription_medication, 10182.0
65, get_pharmacy_prescriptions, 6976.0
66, get_pharmacy_prescriptions, 9822.0
67, get_pharmacy_prescriptions, 21308.0
68, get_staff_prescriptions, 15702.0
69, get_prescription_medication, 12178.0
70, get_prescription_medication, 8657.0
71, get_prescription, 7188.0
72, create_prescription, 65210.00000000001
73, get_prescription_medication, 19936.0
74, get_pharmacy_prescriptions, 16138.0
75, get_prescription_medication, 5618.0
76, get_prescription_medication, 10478.0
77, get_prescription_medication, 9405.0
78, create_prescription, 76647.0
79, get_pharmacy_prescriptions, 4014.0
80, get_pharmacy_prescriptions, 7547.0
81, update_prescription_medication, 9350.0
82, get_prescription_medication, 7131.0
83, get_pharmacy_prescriptions, 14642.0
84, get_processed_pharmacy_prescriptions, 13990.0
85, get_prescription_medication, 7285.0
86, get_prescription_medication, 4678.0
87, get_staff_prescriptions, 9183.0
88, get_patient, 11445.0
89, get_prescription, 5748.0
90, get_prescription_medication, 8168.999999999999
91, get_processed_pharmacy_prescriptions, 8892.0
92, get_patient, 17059.0
93, get_pharmacy_prescriptions, 21550.0
94, process_prescription, 13006.0
95, get_prescription_medication, 12199.0
96, get_pharmacy_prescriptions, 15959.000000000002
97, get_pharmacy_prescriptions, 15259.0
98, get_staff_prescriptions, 11358.0
99, update_prescription_medication, 19554.0
100, get_prescription_medication, 3664.0
101, get_pharmacy_prescriptions, 6623.0
102, get_processed_pharmacy_prescriptions, 24349.0
103, get_processed_pharmacy_prescriptions, 14508.0
104, get_pharmacy_prescriptions, 5592.0
105, get_patient, 8609.0
106, get_prescription_medication, 5462.0
107, get_prescription_medication, 12508.0
108, get_prescription_medication, 19433.0
109, get_staff_prescriptions, 14836.0
110, get_prescription_medication, 7682.0
111, get_pharmacy_prescriptions, 9350.0
112, get_pharmacy_prescriptions, 11867.0
113, get_staff_prescriptions, 12300.0
114, get_pharmacy_prescriptions, 14890.0
115, create_prescription, 98183.0
116, get_prescription_medication, 13251.0
117, get_staff_prescriptions, 14809.0
118, get_prescription, 11898.0
119, get_staff_prescriptions, 5545.0
120, get_pharmacy_prescriptions, 13546.0
121, get_prescription_medication, 28674.0
122, get_staff_prescriptions, 11774.0
123, get_prescription_medication, 6980.0
124, update_prescription_medication, 20233.0
