id,operation_name,elapsed
0, get_staff_prescriptions, 12043.0
1, process_prescription, 17037.0
2, create_prescription, 62497.0
3, get_staff_prescriptions, 17788.0
4, get_prescription_medication, 13095.0
5, get_staff_prescriptions, 13944.0
6, get_prescription_medication, 7967.0
7, get_prescription_medication, 15043.0
8, get_pharmacy_prescriptions, 20008.0
9, create_prescription, 53791.0
10, get_prescription_medication, 10266.0
11, process_prescription, 25649.0
12, get_staff_prescriptions, 14978.0
13, get_pharmacy_prescriptions, 5960.0
14, create_prescription, 66922.0
15, get_staff_prescriptions, 13912.0
16, get_staff_prescriptions, 17293.0
17, get_prescription_medication, 13184.0
18, get_processed_pharmacy_prescriptions, 7281.0
19, get_pharmacy_prescriptions, 11003.0
20, get_staff_prescriptions, 22575.0
21, get_prescription_medication, 8622.0
22, get_pharmacy_prescriptions, 16592.0
23, get_staff_prescriptions, 8862.0
24, get_prescription_medication, 13643.0
25, get_prescription_medication, 18191.0
26, get_staff_prescriptions, 14217.0
27, create_prescription, 57470.0
28, get_prescription_medication, 32407.0
29, get_prescription_medication, 7215.0
30, process_prescription, 17168.0
31, get_pharmacy_prescriptions, 10902.0
32, get_processed_pharmacy_prescriptions, 16022.999999999998
33, update_prescription_medication, 6061.0
34, get_pharmacy_prescriptions, 21736.0
35, get_prescription, 14336.0
36, get_pharmacy_prescriptions, 6603.0
37, create_prescription, 94033.0
38, get_pharmacy_prescriptions, 7391.0
39, get_prescription_medication, 6968.0
40, get_prescription_medication, 12024.0
41, get_pharmacy_prescriptions, 7512.0
42, get_pharmacy_prescriptions, 6447.0
43, get_staff_prescriptions, 8891.0
44, get_processed_pharmacy_prescriptions, 10981.0
45, get_processed_pharmacy_prescriptions, 16713.0
46, get_pharmacy_prescriptions, 12440.0
47, get_staff_prescriptions, 14861.0
48, get_pharmacy_prescriptions, 19709.0
49, process_prescription, 16362.999999999998
50, get_pharmacy_prescriptions, 16088.000000000002
51, get_pharmacy_prescriptions, 7605.0
52, get_prescription_medication, 9759.0
53, get_pharmacy_prescriptions, 16254.999999999998
54, get_patient, 3115.0
55, get_processed_pharmacy_prescriptions, 31199.0
56, get_prescription, 8502.0
57, process_prescription, 9274.0
58, update_prescription_medication, 15119.0
59, get_patient, 7020.0
60, get_prescription, 16070.000000000002
61, get_processed_pharmacy_prescriptions, 17123.0
62, get_staff_prescriptions, 12762.0
63, get_staff_prescriptions, 17295.0
64, process_prescription, 11347.0
65, get_pharmacy_prescriptions, 11549.0
66, get_patient, 3427.0
67, get_pharmacy_prescriptions, 12126.0
68, get_pharmacy_prescriptions, 15522.0
69, get_pharmacy_prescriptions, 7468.0
70, get_prescription_medication, 13595.0
71, get_prescription_medication, 12768.0
72, get_pharmacy_prescriptions, 10649.0
73, get_prescription_medication, 3430.0
74, get_prescription_medication, 12766.0
75, get_prescription, 11557.0
76, get_pharmacy_prescriptions, 11861.0
77, get_patient, 6845.0
78, get_prescription_medication, 16714.0
79, get_prescription_medication, 23846.0
80, get_prescription_medication, 6383.0
81, get_pharmacy_prescriptions, 27997.0
82, get_prescription_medication, 16994.0
83, get_staff_prescriptions, 3155.0
84, get_prescription_medication, 18142.0
85, get_pharmacy_prescriptions, 11810.0
86, get_patient, 14572.0
87, get_prescription_medication, 7120.0
88, process_prescription, 13571.0
89, get_pharmacy_prescriptions, 10732.0
90, get_staff_prescriptions, 23726.0
91, get_prescription_medication, 13546.0
92, get_pharmacy_prescriptions, 15698.0
93, get_prescription_medication, 13658.0
94, get_pharmacy_prescriptions, 13143.0
95, get_staff_prescriptions, 10936.0
96, get_processed_pharmacy_prescriptions, 10045.0
97, get_staff_prescriptions, 14873.0
98, get_pharmacy_prescriptions, 12537.0
99, create_prescription, 108138.0
100, get_staff_prescriptions, 15161.0
101, create_prescription, 95337.0
102, get_pharmacy_prescriptions, 7181.0
103, get_processed_pharmacy_prescriptions, 12370.0
104, get_staff_prescriptions, 31984.0
105, get_patient, 16381.0
106, get_staff_prescriptions, 18412.0
107, update_prescription_medication, 10429.0
108, get_processed_pharmacy_prescriptions, 5717.0
109, get_pharmacy_prescriptions, 21416.0
110, get_processed_pharmacy_prescriptions, 7260.0
111, get_prescription_medication, 16651.0
112, get_pharmacy_prescriptions, 10037.0
113, get_staff_prescriptions, 18169.0
114, get_pharmacy_prescriptions, 7663.0
115, get_prescription_medication, 13844.0
116, get_pharmacy_prescriptions, 7688.0
117, get_staff_prescriptions, 10887.0
118, get_pharmacy_prescriptions, 10362.0
119, get_processed_pharmacy_prescriptions, 12645.0
120, get_pharmacy_prescriptions, 7160.0
121, process_prescription, 12326.0
122, get_pharmacy_prescriptions, 11067.0
123, get_prescription_medication, 15208.0
124, get_staff_prescriptions, 7600.0
125, get_processed_pharmacy_prescriptions, 20424.0
126, get_pharmacy_prescriptions, 12742.0
127, get_prescription_medication, 4133.0
128, get_processed_pharmacy_prescriptions, 14461.0
129, get_prescription, 7092.0
130, create_prescription, 72017.0
131, get_pharmacy_prescriptions, 14040.0
132, get_pharmacy_prescriptions, 16977.0
133, get_prescription_medication, 12551.0
134, get_prescription_medication, 16191.0
135, get_pharmacy_prescriptions, 10532.0
136, get_processed_pharmacy_prescriptions, 5741.0
137, get_staff_prescriptions, 10518.0
138, get_pharmacy_prescriptions, 10363.0
139, get_prescription, 10516.0
140, create_prescription, 78458.0
141, get_pharmacy_prescriptions, 3354.0
142, get_prescription_medication, 14589.0
143, get_pharmacy_prescriptions, 15379.0
144, get_processed_pharmacy_prescriptions, 8402.0
145, update_prescription_medication, 8005.0
146, get_patient, 11052.0
147, get_staff_prescriptions, 10354.0
148, get_prescription_medication, 10302.0
149, get_pharmacy_prescriptions, 6525.0
150, get_staff_prescriptions, 11388.0
151, create_prescription, 108227.0
152, get_pharmacy_prescriptions, 15211.0
153, get_staff_prescriptions, 14112.0
154, get_patient, 13800.0
155, create_prescription, 108344.0
156, get_prescription_medication, 7407.0
157, get_pharmacy_prescriptions, 9104.0
158, get_processed_pharmacy_prescriptions, 7885.0
159, get_processed_pharmacy_prescriptions, 8089.000000000001
160, get_pharmacy_prescriptions, 9755.0
161, get_pharmacy_prescriptions, 8525.0
162, get_staff_prescriptions, 5908.0
163, get_patient, 7494.0
164, create_prescription, 81054.0
165, get_staff_prescriptions, 16344.0
166, get_prescription_medication, 11273.0
167, get_pharmacy_prescriptions, 10953.0
168, update_prescription_medication, 9562.0
169, get_pharmacy_prescriptions, 10229.0
170, get_staff_prescriptions, 7932.0
171, get_staff_prescriptions, 10660.0
172, get_staff_prescriptions, 9333.0
173, get_staff_prescriptions, 9310.0
174, get_staff_prescriptions, 16500.0
175, get_pharmacy_prescriptions, 16346.0
176, get_patient, 21949.0
177, get_pharmacy_prescriptions, 12774.0
178, get_prescription_medication, 5081.0
179, create_prescription, 97973.0
180, get_prescription_medication, 4925.0
181, get_processed_pharmacy_prescriptions, 17324.0
182, process_prescription, 12359.0
183, get_pharmacy_prescriptions, 8312.0
184, get_processed_pharmacy_prescriptions, 11027.0
185, get_prescription_medication, 9227.0
186, get_staff_prescriptions, 9945.0
187, get_prescription_medication, 16861.0
188, get_staff_prescriptions, 20357.0
189, get_pharmacy_prescriptions, 7260.0
190, get_pharmacy_prescriptions, 6059.0
191, get_staff_prescriptions, 5825.0
192, get_pharmacy_prescriptions, 13539.0
193, create_prescription, 82958.0
194, get_pharmacy_prescriptions, 6682.0
195, get_pharmacy_prescriptions, 6676.0
196, get_staff_prescriptions, 13482.0
197, update_prescription_medication, 11388.0
198, get_prescription_medication, 11385.0
199, get_prescription, 8852.0
200, get_prescription_medication, 6796.0
201, update_prescription_medication, 10774.0
202, get_staff_prescriptions, 10473.0
203, get_staff_prescriptions, 26260.0
204, get_pharmacy_prescriptions, 15677.0
205, create_prescription, 105546.0
