id,operation_name,elapsed
0, get_staff_prescriptions, 20723.0
1, get_pharmacy_prescriptions, 13716.0
2, get_prescription, 11487.0
3, process_prescription, 9102.0
4, get_prescription, 11927.0
5, get_prescription_medication, 13566.0
6, get_staff_prescriptions, 21357.0
7, get_prescription_medication, 10482.0
8, get_prescription_medication, 13444.0
9, update_prescription_medication, 13921.0
10, get_prescription_medication, 15019.0
11, get_prescription_medication, 10724.0
12, update_prescription_medication, 21021.0
13, get_pharmacy_prescriptions, 8467.0
14, process_prescription, 7561.0
15, update_prescription_medication, 10730.0
16, get_pharmacy_prescriptions, 13115.0
17, create_prescription, 80715.0
18, get_prescription_medication, 10531.0
19, get_pharmacy_prescriptions, 12678.0
20, get_staff_prescriptions, 11466.0
21, get_prescription_medication, 9815.0
22, get_prescription_medication, 10313.0
23, get_prescription_medication, 7683.0
24, get_pharmacy_prescriptions, 33157.0
25, get_processed_pharmacy_prescriptions, 14975.0
26, get_prescription_medication, 22370.0
27, create_prescription, 54705.0
28, get_prescription, 11741.0
29, get_prescription, 4695.0
30, get_pharmacy_prescriptions, 22733.0
31, get_processed_pharmacy_prescriptions, 7006.0
32, get_pharmacy_prescriptions, 13602.0
33, get_prescription_medication, 7837.0
34, get_prescription_medication, 13179.0
35, get_pharmacy_prescriptions, 17238.0
36, get_staff_prescriptions, 8722.0
37, get_prescription_medication, 13429.0
38, update_prescription_medication, 17733.0
39, get_prescription, 10228.0
40, get_staff_prescriptions, 7447.0
41, get_staff_prescriptions, 10339.0
42, get_prescription_medication, 18985.0
43, get_processed_pharmacy_prescriptions, 12185.0
44, update_prescription_medication, 18688.0
45, get_pharmacy_prescriptions, 10325.0
46, get_prescription_medication, 9417.0
47, get_pharmacy_prescriptions, 17330.0
48, get_processed_pharmacy_prescriptions, 8092.999999999999
49, get_patient, 10503.0
50, get_prescription_medication, 10983.0
51, get_staff_prescriptions, 11979.0
52, get_prescription_medication, 22514.0
53, process_prescription, 10915.0
54, get_prescription_medication, 8185.0
55, get_pharmacy_prescriptions, 10273.0
56, get_processed_pharmacy_prescriptions, 8447.0
57, get_pharmacy_prescriptions, 5854.0
58, get_pharmacy_prescriptions, 16087.0
59, create_prescription, 50735.0
60, create_prescription, 65997.0
61, process_prescription, 14972.0
62, get_prescription_medication, 9846.0
63, get_pharmacy_prescriptions, 8570.0
64, create_prescription, 63341.99999999999
65, get_processed_pharmacy_prescriptions, 9230.0
