id,operation_name,elapsed
0, get_pharmacy_prescriptions, 15830.0
1, process_prescription, 33054.0
2, update_prescription_medication, 7603.0
3, get_staff_prescriptions, 15897.999999999998
4, get_prescription_medication, 14643.0
5, get_pharmacy_prescriptions, 5851.0
6, get_pharmacy_prescriptions, 15166.0
7, get_pharmacy_prescriptions, 8480.0
8, get_staff_prescriptions, 9326.0
9, get_prescription_medication, 10770.0
10, create_prescription, 87556.0
11, get_prescription_medication, 11393.0
12, get_prescription_medication, 3482.0
13, get_prescription, 7648.0
14, update_prescription_medication, 7891.0
15, get_prescription_medication, 18603.0
16, get_pharmacy_prescriptions, 12476.0
17, get_prescription_medication, 10179.0
18, process_prescription, 10853.0
19, get_pharmacy_prescriptions, 12243.0
20, get_prescription_medication, 16320.999999999998
21, get_prescription_medication, 11370.0
22, get_pharmacy_prescriptions, 22050.0
23, get_prescription_medication, 7741.0
24, get_prescription_medication, 13530.0
25, get_prescription_medication, 9984.0
26, get_pharmacy_prescriptions, 8874.0
27, get_prescription_medication, 17619.0
28, get_pharmacy_prescriptions, 10338.0
29, get_pharmacy_prescriptions, 11847.0
30, get_prescription, 5764.0
31, get_prescription_medication, 11430.0
32, get_prescription_medication, 16487.0
33, get_prescription_medication, 14393.0
34, get_pharmacy_prescriptions, 5865.0
35, get_pharmacy_prescriptions, 18568.0
36, get_pharmacy_prescriptions, 7507.0
37, get_prescription_medication, 20996.0
38, get_prescription_medication, 7901.0
39, get_pharmacy_prescriptions, 7502.0
40, get_patient, 28054.0
41, get_pharmacy_prescriptions, 11948.0
42, get_pharmacy_prescriptions, 16684.0
43, get_prescription_medication, 9156.0
44, create_prescription, 52003.0
45, get_prescription_medication, 8512.0
46, get_pharmacy_prescriptions, 8452.0
47, create_prescription, 103322.0
48, get_pharmacy_prescriptions, 7998.0
49, get_processed_pharmacy_prescriptions, 20438.0
50, get_patient, 16117.0
51, get_pharmacy_prescriptions, 15450.0
52, get_prescription_medication, 18154.0
53, get_prescription_medication, 16773.0
54, get_patient, 6260.0
55, get_pharmacy_prescriptions, 11765.0
56, get_pharmacy_prescriptions, 9245.0
57, get_pharmacy_prescriptions, 17009.0
58, create_prescription, 57613.0
59, get_staff_prescriptions, 10256.0
60, get_processed_pharmacy_prescriptions, 7626.0
61, get_patient, 23791.0
62, get_prescription_medication, 8740.0
63, update_prescription_medication, 12129.0
64, get_prescription_medication, 12886.0
65, get_pharmacy_prescriptions, 13871.0
66, process_prescription, 11714.0
67, get_prescription_medication, 9842.0
68, get_pharmacy_prescriptions, 9093.0
69, get_staff_prescriptions, 11508.0
70, get_prescription_medication, 9531.0
71, get_prescription_medication, 13671.0
72, get_prescription_medication, 6026.0
73, get_prescription_medication, 7604.0
74, get_processed_pharmacy_prescriptions, 9409.0
75, get_pharmacy_prescriptions, 10355.0
76, update_prescription_medication, 15862.999999999998
77, get_pharmacy_prescriptions, 18174.0
78, get_prescription_medication, 8474.0
79, get_prescription_medication, 11394.0
80, get_prescription_medication, 10562.0
81, get_pharmacy_prescriptions, 9286.0
82, get_staff_prescriptions, 12745.0
83, get_staff_prescriptions, 7171.0
84, get_staff_prescriptions, 4734.0
85, get_prescription_medication, 8647.0
86, get_prescription_medication, 18569.0
87, get_prescription_medication, 11881.0
88, create_prescription, 75615.0
89, get_prescription_medication, 15400.0
90, get_pharmacy_prescriptions, 7689.0
91, get_staff_prescriptions, 7459.0
92, get_processed_pharmacy_prescriptions, 11345.0
93, get_processed_pharmacy_prescriptions, 5145.0
94, get_processed_pharmacy_prescriptions, 9330.0
95, process_prescription, 15509.0
96, create_prescription, 78255.0
97, process_prescription, 13945.0
98, get_prescription_medication, 12099.0
99, get_prescription_medication, 8799.0
100, create_prescription, 75137.0
101, process_prescription, 11502.0
102, get_prescription_medication, 9026.0
103, create_prescription, 105164.0
104, get_staff_prescriptions, 13941.0
105, get_prescription_medication, 14051.0
106, get_staff_prescriptions, 21739.0
107, get_prescription_medication, 7167.0
108, get_prescription_medication, 14816.0
109, get_prescription, 9697.0
110, create_prescription, 70906.0
111, get_prescription_medication, 23845.0
112, create_prescription, 87148.0
113, get_pharmacy_prescriptions, 7108.0
114, get_processed_pharmacy_prescriptions, 14624.0
115, get_pharmacy_prescriptions, 7889.999999999999
116, get_pharmacy_prescriptions, 12723.0
117, get_pharmacy_prescriptions, 5101.0
118, get_staff_prescriptions, 11738.0
119, get_patient, 9731.0
120, get_pharmacy_prescriptions, 12633.0
121, get_pharmacy_prescriptions, 11904.0
122, create_prescription, 72626.0
123, get_pharmacy_prescriptions, 14238.0
124, get_prescription_medication, 6925.0
125, get_prescription_medication, 14096.0
126, get_staff_prescriptions, 8617.0
127, get_processed_pharmacy_prescriptions, 5710.0
128, get_prescription_medication, 4380.0
129, create_prescription, 97129.0
130, get_pharmacy_prescriptions, 10546.0
131, get_patient, 20697.0
132, get_prescription_medication, 4821.0
133, get_pharmacy_prescriptions, 12949.0
134, get_pharmacy_prescriptions, 13549.0
135, get_prescription_medication, 8805.0
136, get_processed_pharmacy_prescriptions, 7257.0
137, get_pharmacy_prescriptions, 9717.0
138, get_prescription_medication, 7611.0
139, get_prescription_medication, 10457.0
140, get_pharmacy_prescriptions, 7024.0
141, get_processed_pharmacy_prescriptions, 10970.0
142, process_prescription, 20871.0
143, get_staff_prescriptions, 8057.0
144, get_staff_prescriptions, 11130.0
145, get_prescription_medication, 12094.0
146, get_pharmacy_prescriptions, 13063.0
147, create_prescription, 120346.0
