id,operation_name,elapsed
0, get_prescription_medication, 11937.0
1, create_prescription, 117863.0
2, get_staff_prescriptions, 6578.0
3, get_pharmacy_prescriptions, 14153.0
4, get_pharmacy_prescriptions, 21872.0
5, get_prescription_medication, 12082.0
6, get_pharmacy_prescriptions, 6672.0
7, get_pharmacy_prescriptions, 10885.0
8, get_prescription_medication, 10197.0
9, get_prescription, 13669.0
10, get_staff_prescriptions, 17051.0
11, get_pharmacy_prescriptions, 15473.0
12, get_prescription_medication, 14211.0
13, get_prescription_medication, 10138.0
14, get_prescription, 26748.0
15, create_prescription, 79371.0
16, get_staff_prescriptions, 6385.0
17, get_staff_prescriptions, 6099.0
18, get_processed_pharmacy_prescriptions, 4032.0
19, get_prescription_medication, 12379.0
20, get_pharmacy_prescriptions, 16972.0
21, get_prescription_medication, 21741.0
22, get_pharmacy_prescriptions, 19394.0
23, get_pharmacy_prescriptions, 16294.0
24, get_pharmacy_prescriptions, 11182.0
25, get_pharmacy_prescriptions, 14122.0
26, update_prescription_medication, 12890.0
27, get_staff_prescriptions, 11720.0
28, get_prescription_medication, 6433.0
29, get_pharmacy_prescriptions, 21108.0
30, create_prescription, 58009.0
31, get_prescription_medication, 9482.0
32, get_pharmacy_prescriptions, 13857.0
33, create_prescription, 68586.0
34, process_prescription, 10684.0
35, process_prescription, 10594.0
36, get_patient, 14074.0
37, update_prescription_medication, 16534.0
38, get_patient, 13349.0
39, get_patient, 15074.0
40, create_prescription, 77099.0
41, get_pharmacy_prescriptions, 9607.0
42, get_prescription_medication, 9443.0
43, get_prescription_medication, 12843.0
44, get_pharmacy_prescriptions, 12003.0
45, get_prescription_medication, 10831.0
46, get_processed_pharmacy_prescriptions, 11512.0
47, get_pharmacy_prescriptions, 8635.0
48, get_staff_prescriptions, 6797.0
49, get_prescription_medication, 7113.0
50, get_prescription_medication, 7190.0
51, get_prescription_medication, 12604.0
52, get_pharmacy_prescriptions, 21859.0
53, get_pharmacy_prescriptions, 12366.0
54, get_staff_prescriptions, 12507.0
55, get_pharmacy_prescriptions, 17212.0
56, get_staff_prescriptions, 14239.0
57, get_patient, 20588.0
58, get_prescription_medication, 21868.0
59, get_pharmacy_prescriptions, 13059.0
60, get_staff_prescriptions, 12182.0
61, get_pharmacy_prescriptions, 7856.999999999999
62, get_pharmacy_prescriptions, 8950.0
63, get_patient, 6973.0
64, get_staff_prescriptions, 4153.0
65, get_staff_prescriptions, 16192.000000000002
66, get_staff_prescriptions, 11541.0
67, get_prescription_medication, 15169.0
68, get_staff_prescriptions, 9650.0
69, get_processed_pharmacy_prescriptions, 14011.0
70, get_prescription_medication, 16052.0
