id,operation_name,elapsed
0, get_staff_prescriptions, 15966.000000000002
1, update_prescription_medication, 22918.0
2, get_patient, 12658.0
3, process_prescription, 19447.0
4, get_prescription_medication, 10890.0
5, get_prescription_medication, 17175.0
6, get_pharmacy_prescriptions, 17636.0
7, get_pharmacy_prescriptions, 11325.0
8, get_pharmacy_prescriptions, 9943.0
9, create_prescription, 53707.0
10, get_staff_prescriptions, 14988.0
11, get_pharmacy_prescriptions, 25816.0
12, get_pharmacy_prescriptions, 14252.0
13, get_prescription_medication, 16330.0
14, get_pharmacy_prescriptions, 9794.0
15, get_staff_prescriptions, 11493.0
16, get_processed_pharmacy_prescriptions, 6497.0
17, get_staff_prescriptions, 18679.0
18, get_prescription_medication, 21126.0
19, get_prescription_medication, 21398.0
20, get_pharmacy_prescriptions, 30425.0
21, process_prescription, 16266.0
22, get_prescription_medication, 12015.0
23, create_prescription, 67551.0
24, get_processed_pharmacy_prescriptions, 7301.0
25, get_pharmacy_prescriptions, 6363.0
26, get_pharmacy_prescriptions, 14153.0
27, get_prescription, 14139.0
28, get_pharmacy_prescriptions, 10424.0
29, get_processed_pharmacy_prescriptions, 13407.0
30, get_pharmacy_prescriptions, 7056.0
31, get_staff_prescriptions, 17165.0
32, get_processed_pharmacy_prescriptions, 18371.0
33, get_staff_prescriptions, 13687.0
34, get_processed_pharmacy_prescriptions, 14428.0
35, update_prescription_medication, 17582.0
36, update_prescription_medication, 11322.0
37, get_prescription_medication, 9010.0
38, get_patient, 17028.0
39, get_prescription_medication, 6412.0
40, get_prescription_medication, 17447.0
41, get_processed_pharmacy_prescriptions, 29796.0
42, get_prescription_medication, 10628.0
43, get_staff_prescriptions, 8226.0
44, get_prescription_medication, 6356.0
45, get_prescription_medication, 7451.0
46, get_prescription_medication, 5499.0
47, get_staff_prescriptions, 7472.0
48, process_prescription, 11924.0
49, get_pharmacy_prescriptions, 13687.0
50, get_staff_prescriptions, 10785.0
51, process_prescription, 20977.0
52, create_prescription, 102991.0
53, get_staff_prescriptions, 29418.0
54, get_processed_pharmacy_prescriptions, 36485.0
55, get_prescription_medication, 11012.0
56, create_prescription, 62888.0
57, get_pharmacy_prescriptions, 8663.0
58, get_staff_prescriptions, 12231.0
59, get_patient, 9056.0
60, get_prescription_medication, 7591.0
61, get_pharmacy_prescriptions, 11033.0
62, get_prescription_medication, 6839.0
63, get_pharmacy_prescriptions, 5162.0
64, get_prescription, 10484.0
65, get_processed_pharmacy_prescriptions, 9380.0
66, get_pharmacy_prescriptions, 8264.0
67, get_pharmacy_prescriptions, 15027.0
